split,slice_id,model_type,policy,certified,true_descent,false_certification,true_directional_derivative,cosine_to_exact,exact_blocks,exact_fraction,mode
ood,penobscot_000_xl_0798,penobscot,random-2,False,False,False,0.7561365826407942,-0.07326941576461052,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0798,penobscot,random-4,False,False,False,0.03640621965233702,-0.003527752135478939,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0798,penobscot,random-8,False,False,False,0.11626610519918956,-0.011266151905281133,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0798,penobscot,random-12,False,True,False,-0.8910070693017136,0.08633832684284706,12,0.5,random-repair
ood,penobscot_000_xl_0798,penobscot,random-15,False,True,False,-0.8726577178834649,0.08456028000720908,15,0.625,random-repair
ood,penobscot_000_xl_0798,penobscot,random-16,False,True,False,-2.50651066044031,0.24288015672622645,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0798,penobscot,random-20,False,True,False,-3.192637710068151,0.3093656690273946,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0798,penobscot,exact,True,True,False,-10.319948299710784,1.0,24,1.0,exact
ood,penobscot_000_xl_0833,penobscot,neural-only,False,False,False,0.8747096934661951,-0.09910458049101495,0,0.0,unverified
ood,penobscot_000_xl_0833,penobscot,global-fallback,True,True,False,-8.826127804915116,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0833,penobscot,wavecert-selective,True,True,False,-8.236823731690858,0.9332318672185909,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0833,penobscot,random-1,False,False,False,0.8430726285672709,-0.09552010204268499,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0833,penobscot,random-2,False,False,False,0.801207625460856,-0.09077679852026137,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0833,penobscot,random-4,False,False,False,1.1180428551969133,-0.1266742199874213,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0833,penobscot,random-8,False,True,False,-0.2288418227272271,0.025927771247521374,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0833,penobscot,random-12,False,True,False,-0.03158788679896031,0.0035789065711658383,12,0.5,random-repair
ood,penobscot_000_xl_0833,penobscot,random-15,False,True,False,-0.6013695774821014,0.06813515403065083,15,0.625,random-repair
ood,penobscot_000_xl_0833,penobscot,random-16,False,True,False,-0.5626597367342291,0.0637493303032496,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0833,penobscot,random-20,False,True,False,-2.9073695745918515,0.32940488047009564,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0833,penobscot,exact,True,True,False,-8.826127804915116,1.0,24,1.0,exact
ood,penobscot_000_xl_0871,penobscot,neural-only,False,False,False,0.9478636516252351,-0.10779794128246437,0,0.0,unverified
ood,penobscot_000_xl_0871,penobscot,global-fallback,True,True,False,-8.79296617679864,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0871,penobscot,wavecert-selective,True,True,False,-8.176036049799503,0.929838223576137,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0871,penobscot,random-1,False,False,False,0.6607428900463678,-0.07514448216459904,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0871,penobscot,random-2,False,False,False,0.9075287287374978,-0.10321076079334043,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0871,penobscot,random-4,False,False,False,1.2119933271967427,-0.1378366870550169,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0871,penobscot,random-8,False,True,False,-0.5890225999275788,0.06698792967972401,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0871,penobscot,random-12,False,True,False,-0.04126819859368164,0.004693319383233057,12,0.5,random-repair
ood,penobscot_000_xl_0871,penobscot,random-15,False,True,False,-0.08770640379671256,0.009974609481398552,15,0.625,random-repair
ood,penobscot_000_xl_0871,penobscot,random-16,False,True,False,-1.6743022715972402,0.1904138191745921,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0871,penobscot,random-20,False,True,False,-2.653979464139811,0.3018298274753602,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0871,penobscot,exact,True,True,False,-8.79296617679864,1.0,24,1.0,exact
ood,penobscot_000_xl_0880,penobscot,neural-only,False,False,False,0.8952107401610137,-0.11111225844999469,0,0.0,unverified
ood,penobscot_000_xl_0880,penobscot,global-fallback,True,True,False,-8.05681346639081,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0880,penobscot,wavecert-selective,True,True,False,-7.391078532678357,0.9173699457621074,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0880,penobscot,random-1,False,False,False,0.8349461215514474,-0.10363230140978746,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0880,penobscot,random-2,False,False,False,0.4339172777708811,-0.05385718306387224,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0880,penobscot,random-4,False,False,False,0.37637824630576017,-0.04671552194621742,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0880,penobscot,random-8,False,False,False,0.7815856281825194,-0.09700927437912299,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0880,penobscot,random-12,False,True,False,-0.5183603447401719,0.0643381340405266,12,0.5,random-repair
ood,penobscot_000_xl_0880,penobscot,random-15,False,True,False,-0.8122678753640593,0.10081751039073375,15,0.625,random-repair
ood,penobscot_000_xl_0880,penobscot,random-16,False,True,False,-1.3226609548490913,0.16416675902533953,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0880,penobscot,random-20,False,True,False,-3.6247690543116957,0.4499010768255349,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0880,penobscot,exact,True,True,False,-8.05681346639081,1.0,24,1.0,exact
