case_id,label,frequency_hz,exact_directional_derivative,surrogate_directional_derivative,realized_directional_error,primal_residual_norm,tangent_residual_norm,receiver_resolvent_norm,directional_tangent_resolvent_norm,directional_error_bound
38,s36_f4,4.0,-0.057725983587494284,-0.47909281293522266,0.4213668293477284,571.8502186646186,3857.287535142238,0.019567023861720552,6.274302072405433e-05,1149.8992669646939
38,s43_f3,3.0,-0.04986143925850193,-0.3489088132710299,0.29904737401252796,450.02659135936403,3138.5617564422396,0.020144258087268677,5.848292595777385e-05,695.470530825304
38,s43_f4,4.0,-0.010873949768151115,-0.30699155864964084,0.29611760888148975,547.7320667338781,3337.9217931594285,0.019567023861720552,6.274302072405433e-05,976.8534765815097
39,s36_f3,3.0,-0.12890215311917325,-0.3979920803473964,0.26908992722822317,490.8384397619924,2647.339956291585,0.0323916292510428,0.00013562509917570314,1800.604574054261
39,s36_f4,4.0,-0.12703759130605635,-0.4837910847980172,0.35675349349196084,715.7682409974373,4118.099220406779,0.03072896831346857,0.00012690378395416676,4149.493927578813
39,s43_f3,3.0,0.012563670410450017,-0.016338107738942204,0.02890177814939222,373.76194785099125,2543.0827539370866,0.0323916292510428,0.00013562509917570314,1239.945101320174
39,s43_f4,4.0,-0.07671212819851711,-0.33003926616286267,0.2533271379643456,715.7179004367572,4613.164850848056,0.03072896831346857,0.00012690378395416676,4490.740616765088
40,s36_f3,3.0,-0.09138658511789872,-0.2046003639750149,0.11321377885711618,459.9630579449969,2560.057618600934,0.022540871571019364,7.364613564627508e-05,759.1259345734284
40,s36_f4,4.0,0.011595045326568812,-0.25752939914498146,0.26912444447155026,597.3368166111105,3656.858991472499,0.024509823077785785,8.811924978797825e-05,1866.730154585805
40,s43_f3,3.0,-0.029482206348565475,-0.13854637417143567,0.10906416782287019,397.0477267275919,2390.2989994283307,0.022540871571019364,7.364613564627508e-05,605.5150583041509
40,s43_f4,4.0,-0.0005063556569235609,-0.2456665553583004,0.24516019970137684,558.8689305389537,3631.1550057509558,0.024509823077785785,8.811924978797825e-05,1703.592106442556
41,s36_f3,3.0,-0.01718642778957016,0.032124804553289206,0.04931123234285936,497.15334410961583,2085.9756850154026,0.02574716005416769,7.294080080515285e-05,876.1653172862982
41,s36_f4,4.0,-0.21204712036113468,-0.4678527601871004,0.2558056398259657,597.7109412332628,3183.5955950830685,0.02398632066204808,9.283924465316055e-05,1662.0167826013765
41,s43_f3,3.0,-0.01758967766528314,-0.1425694312263979,0.12497975356111476,384.8102355780465,2191.560176146446,0.02574716005416769,7.294080080515285e-05,687.1993694950055
41,s43_f4,4.0,-0.10515823799771987,-0.8597558348253468,0.754597596827627,594.2626122655554,3457.268070084137,0.02398632066204808,9.283924465316055e-05,1767.2603035487662
42,s36_f3,3.0,0.003904504952972667,-0.07355927121115446,0.07746377616412713,508.8654901082643,2414.9622395026113,0.026597040063319644,0.00011408834903971328,1181.274540858977
42,s36_f4,4.0,-0.32412169015549613,-0.9851692774090243,0.6610475872535282,624.7703261910647,3622.3210583018954,0.0264521759504532,0.00012728919881613442,2515.7649570912668
42,s43_f3,3.0,-0.014127614791117831,-0.2933306203037646,0.27920300551264676,393.7740344287103,2363.3617528012505,0.026597040063319644,0.00011408834903971328,865.3905724873915
42,s43_f4,4.0,-0.25130016369290115,-1.067589176713418,0.8162890130205169,594.984015766098,3741.086839953255,0.0264521759504532,0.00012728919881613442,2419.527411501121
43,s36_f3,3.0,0.006989484084735026,-0.046933598352210566,0.053923082436945595,485.288749052061,3120.024885458849,0.027064350154214233,3.775234794285545e-05,1217.1268438714264
43,s36_f4,4.0,-0.06732801068776745,-0.3562271532765399,0.2888991425887725,628.2281123450879,4569.181676633916,0.027103288556945847,5.676399022943832e-05,2561.4915114020373
43,s43_f3,3.0,0.01576622562251238,-0.0030687782136883876,0.018835003836200768,382.2387344447565,2803.367383753751,0.027064350154214233,3.775234794285545e-05,853.6647245344346
43,s43_f4,4.0,0.000838243204751733,-0.39981965003294545,0.4006578932376972,614.0929891241003,4856.0197122457475,0.027103288556945847,5.676399022943832e-05,2640.2560675538944
44,s36_f3,3.0,0.23005399215772934,-0.05590431873152296,0.2859583108892523,479.0692255626597,2793.1629232114774,0.0354637406559894,0.0001371385122264774,2119.8567242860536
44,s36_f4,4.0,-0.019163548965901157,-0.578551153834151,0.5593876048682499,755.645101274351,5059.363666680337,0.03242185094195196,0.00013935752097416268,5795.862843389438
44,s43_f3,3.0,0.13953889396940705,-0.04319541507092761,0.18273430904033466,383.3057583383658,2810.571642234335,0.0354637406559894,0.0001371385122264774,1637.5732554366923
44,s43_f4,4.0,-0.06418579444598854,-0.48657078474096777,0.4223849902949792,799.2778688296811,5198.8759641931465,0.03242185094195196,0.00013935752097416268,6335.0285048721125
45,s36_f3,3.0,0.02109241694537274,-0.11012064887672118,0.1312130658220939,478.7254369051227,3532.448287426412,0.03156610102525936,4.866005790846091e-05,1843.3039724990324
45,s36_f4,4.0,0.059819794858174444,-0.5190039705436483,0.5788237654018228,727.1361801648918,4838.784770688296,0.033019874340946914,6.218273217628582e-05,4627.121738809211
45,s43_f3,3.0,0.0019269861893097355,-0.01576043829275978,0.017687424482069516,363.95217678533214,3535.871537013498,0.03156610102525936,4.866005790846091e-05,1376.9536922483858
45,s43_f4,4.0,0.02307301933077354,-0.3337078370678694,0.35678085639864293,740.3343830447589,5702.634437877122,0.033019874340946914,6.218273217628582e-05,5425.002446421305
46,s36_f3,3.0,0.016787409532065804,-0.13144334718784711,0.14823075671991293,479.38315448651565,2773.4324505820928,0.024624672005896096,2.6155091535530803e-05,882.4021514962863
46,s36_f4,4.0,-0.003594216653081442,-0.07937194606851333,0.07577772941543189,632.7695625120144,3641.9647241445864,0.024928286478931933,2.055100591342459e-05,1604.6119206323465
46,s43_f3,3.0,-0.0025215317169505025,-0.08169615761977826,0.07917462590282776,408.4910001615612,2943.832939739082,0.024624672005896096,2.6155091535530803e-05,788.9461199754631
46,s43_f4,4.0,0.004930995549446023,-0.33826430511532213,0.34319530066476817,603.4027706810277,4386.426189355265,0.024928286478931933,2.055100591342459e-05,1821.0010050680105
47,s36_f3,3.0,-0.038297906575454385,-0.22707167694995933,0.18877377037450493,521.9406265359942,1962.1237910193554,0.02812617550176295,0.00014531517960253703,1248.9818881356152
47,s36_f4,4.0,-0.16341559191613253,-0.41805633065501363,0.2546407387388811,697.8081436162696,3376.30873770779,0.029829656639626986,0.00014448356747703739,3521.2068341845197
47,s43_f3,3.0,-0.2466814876880595,-0.2929328707514146,0.046251383063355106,390.9037388890393,1714.587838536149,0.02812617550176295,0.00014531517960253703,788.1068192133798
47,s43_f4,4.0,-0.24886703249336842,-0.6949062093369837,0.44603917684361527,698.4442061857549,3688.0808639012616,0.029829656639626986,0.00014448356747703739,3740.9303548556536
48,s36_f3,3.0,0.019497454861276013,0.048657360401296625,0.02915990554002061,469.37087255741267,2518.3458913564705,0.02368589557364853,7.656217233386158e-05,827.343726754295
48,s36_f4,4.0,-0.028505063146627558,-0.17939201377591463,0.15088695062928706,612.4611625071973,3744.6790179782774,0.024838066953298422,9.838572145900292e-05,2057.05509540226
48,s43_f3,3.0,0.01433220334294894,-0.3863122232441821,0.400644426587131,380.60628090524403,2499.6239307014253,0.02368589557364853,7.656217233386158e-05,663.5913692161625
48,s43_f4,4.0,-0.016107929789319856,-0.2927220841745711,0.2766141543852512,605.0146238500466,4174.123843890529,0.024838066953298422,9.838572145900292e-05,2192.685713118518
49,s36_f3,3.0,-0.024292442360697053,-0.028969636281552465,0.004677193920855412,464.76883825266486,2011.82638225556,0.029663731263508186,0.00011162748140019059,1106.612007629895
49,s36_f4,4.0,-0.2616790805236192,-0.6249775542326772,0.363298473709058,681.2085273764071,3658.755677755945,0.030285997947633925,0.00015966910271753484,3812.0220451038335
49,s43_f3,3.0,0.012128283412265718,0.04538949478277264,0.03326121137050692,343.5685967681742,2112.3351872587305,0.029663731263508186,0.00011162748140019059,794.6203106910584
49,s43_f4,4.0,-0.2856728962569218,-0.4896366389783653,0.20396374272144346,679.1422677626697,4092.1158003495043,0.030285997947633925,0.00015966910271753484,4073.166260158352
50,s36_f3,3.0,-0.0807534714302233,-0.2726800754592643,0.19192660402904102,497.69806628207596,2725.232171430155,0.03357915024430381,8.071498294219015e-05,1819.5880406044043
50,s36_f4,4.0,-0.0729602509096153,-0.7590886035397327,0.6861283526301174,755.2415231183392,4546.96838338884,0.030222055481089055,8.728650915601924e-05,4217.721167604825
50,s43_f3,3.0,0.050775062926930285,-0.03485445523157129,0.08562951815850157,394.23210602503457,2655.3754555458363,0.03357915024430381,8.071498294219015e-05,1363.6419574405477
50,s43_f4,4.0,-0.05188543765323184,-0.37314692256226856,0.3212614849090367,758.9755760725908,4660.274832176845,0.030222055481089055,8.728650915601924e-05,4291.5534754934815
51,s36_f3,3.0,0.054136581019689725,0.03606172814224433,0.018074852877445396,483.86576539739934,2908.9237282932304,0.028628740659484245,6.997853069195245e-05,1344.2659178144852
51,s36_f4,4.0,-0.02733984417770627,-0.42260021527648334,0.3952603710987771,641.0684574738438,4350.806960694548,0.027812170704641353,9.951547530966217e-05,2955.565385589077
51,s43_f3,3.0,0.08100322011027244,0.010333044102679058,0.07067017600759339,364.9317333533287,3165.5908805455215,0.028628740659484245,6.997853069195245e-05,1064.3377753446516
51,s43_f4,4.0,-0.07080369244306228,-0.6524413067989386,0.5816376143558764,625.0934474381282,5076.965295422019,0.027812170704641353,9.951547530966217e-05,3239.1804571211014
52,s36_f3,3.0,-0.023643127444174093,-0.29718837563281586,0.2735452481886418,539.1267890608593,2503.6700719711853,0.02123161599183898,6.768202874069493e-05,796.6178899528367
52,s36_f4,4.0,-0.27125632547501755,-1.0980086225986263,0.8267522971236088,576.4294392337289,3094.4406658285457,0.021937310672659215,8.322908216470771e-05,1321.0940624028465
52,s43_f3,3.0,0.008281173218403255,-0.22519216399843145,0.2334733372168347,463.67689796111483,2987.219595073241,0.02123161599183898,6.768202874069493e-05,770.24378180655
52,s43_f4,4.0,-0.33545461517956976,-1.3207385338529123,0.9852839186733425,558.1972905559288,2932.8818150278607,0.021937310672659215,8.322908216470771e-05,1228.7685062402913
53,s36_f3,3.0,-0.01675395903496122,-0.42583702254183126,0.40908306350687,482.7884871845692,2500.2799715862943,0.025476705699074526,0.0001106496444654053,1062.7222294104922
53,s36_f4,4.0,0.09888122823104044,-0.30317613624877837,0.4020573644798188,675.0574659396061,3472.9035285534583,0.028927958893432297,8.65864113194037e-05,2761.6224163146085
53,s43_f3,3.0,-0.04610430524752961,-0.25826097306398377,0.21215666781645415,397.16716115362294,2285.965935422436,0.025476705699074526,0.0001106496444654053,782.8145711647753
53,s43_f4,4.0,0.041396717237335616,-0.2707932858585367,0.3121900030958723,647.4506221699357,3625.2784525137663,0.028927958893432297,8.65864113194037e-05,2703.1235226926306
54,s36_f3,3.0,-0.07464760421412842,-0.15555144972823381,0.0809038455141054,463.3162819681344,2486.3503336027125,0.024632342096295716,8.911016336650463e-05,896.8489406217265
54,s36_f4,4.0,-0.18933642116587693,-0.4361527401895178,0.24681631902364085,648.162550132429,4037.918544043739,0.028261522186506623,0.00011472707043345201,3040.043767402138
54,s43_f3,3.0,-0.000746088016117855,-0.11636318421802651,0.11561709620190866,394.22467870287966,2290.1132544413263,0.024632342096295716,8.911016336650463e-05,697.8014035295395
54,s43_f4,4.0,-0.11725094455295476,-0.27317347685116367,0.1559225322982089,638.942022254444,3775.4265918127653,0.028261522186506623,0.00011472707043345201,2844.8797268002436
55,s36_f3,3.0,0.016716466912043114,-0.1382081006176835,0.1549245675297266,503.4155039725628,2898.152848396992,0.026908321224889124,5.303769809095456e-05,1219.6824124140169
55,s36_f4,4.0,0.15832572506123407,-0.5784173425555525,0.7367430676167867,665.9837044669026,4704.582524156255,0.029565401770603614,8.909699658804522e-05,3579.6690401728183
55,s43_f3,3.0,0.0170458811846019,0.017498323719097233,0.0004524425344953342,368.93656314475646,2870.1457789840774,0.026908321224889124,5.303769809095456e-05,858.7743194589063
55,s43_f4,4.0,0.0881382942249743,-0.4922793435830435,0.5804176378080178,700.1785815275327,5140.692212867077,0.029565401770603614,8.909699658804522e-05,4087.069552639422
56,s36_f3,3.0,-0.09690152812162811,-0.049113429472647144,0.04778809864898097,468.2395933532857,2475.1042273728895,0.0254762210243842,0.00011204179360540919,1004.1720370368016
56,s36_f4,4.0,-0.037780585712290614,-0.29738697382187546,0.25960638810958486,616.6724341312093,3462.692907146847,0.027170557824475736,0.00013340799030588368,2528.195403925863
56,s43_f3,3.0,-0.05580951274403476,-0.35351955080986686,0.29771003806583207,349.61373383642297,2169.8963167003944,0.0254762210243842,0.00011204179360540919,651.105939760891
56,s43_f4,4.0,-0.035003057883406394,-0.6839189080663571,0.6489158501829507,614.3366294568301,3727.8596683659707,0.027170557824475736,0.00013340799030588368,2650.085128716628
57,s36_f3,3.0,0.05927578782128257,-0.36678280261003016,0.4260585904313127,470.6302212043875,2594.548833750564,0.025385872755640495,0.00010938434768797925,1051.0561302414599
57,s36_f4,4.0,0.08507763150104866,-0.34008164484207537,0.425159276343124,601.443251571326,3666.43674007999,0.02596786605370553,7.779317921329232e-05,2014.0977047882084
57,s43_f3,3.0,-0.027952445848440605,-0.06336693897324948,0.03541449312480888,385.5463953500632,2515.294852069444,0.025385872755640495,0.00010938434768797925,796.5025017733506
57,s43_f4,4.0,0.03670608053931761,-0.10708591029312481,0.14379199083244243,599.011985627463,3600.160556814628,0.02596786605370553,7.779317921329232e-05,1975.8991079215832
58,s36_f3,3.0,-0.030495823472209145,-0.10207670009475295,0.07158087662254381,483.74851512777917,2452.592362223686,0.028383456778908096,8.430511742389746e-05,1180.3993806544559
58,s36_f4,4.0,-0.1276117126064205,-0.04617510488128192,0.0814366077251386,674.5885075917017,4095.696902710821,0.02952930395217649,9.937803091602049e-05,3327.0821649504014
58,s43_f3,3.0,0.005282262533359767,0.022962056840103787,0.017679794306744018,392.87356024811135,2608.659755503166,0.028383456778908096,8.430511742389746e-05,975.2299614686136
58,s43_f4,4.0,-0.12063501397890636,-0.6817308842632854,0.5610958702843791,650.9665619709373,4762.051795677596,0.02952930395217649,9.937803091602049e-05,3597.8626074965887
59,s36_f3,3.0,-0.008001519993607358,-0.09731911425430186,0.0893175942606945,509.4751267318027,3700.911933665327,0.024567662498148995,8.188726643803033e-05,1357.98092095211
59,s36_f4,4.0,-0.029102935375720007,-0.27966850737094473,0.2505655719952247,604.6242719644009,4507.942460794368,0.02235071661811126,6.279827493452381e-05,1745.2147942667202
59,s43_f3,3.0,-0.03162746578970914,-0.06291212877735404,0.0312846629876449,399.3114360985332,3212.3987703942644,0.024567662498148995,8.188726643803033e-05,916.6867573808964
59,s43_f4,4.0,-0.08089541585405137,-0.44129797342011123,0.3604025575660599,586.244321010338,5021.379795336483,0.02235071661811126,6.279827493452381e-05,1848.0705373421904
60,s36_f3,3.0,0.015307530546136105,-0.23703449816109132,0.25234202870722744,502.84007601288056,3010.2231585846253,0.023566147466035806,8.913183169253652e-05,1072.8043357148445
60,s36_f4,4.0,0.02846648885054842,-0.09708532293498986,0.1255518117855383,595.5800793359115,3584.8491879426174,0.024025056092463873,8.168145032379734e-05,1733.3743377527762
60,s43_f3,3.0,-0.017952235168166613,-0.3511950152311306,0.333242780062964,408.6218596365077,3056.4463444725984,0.023566147466035806,8.913183169253652e-05,862.0835291217387
60,s43_f4,4.0,0.05327297441632421,-0.16850904098059796,0.22178201539692216,551.8016751031206,3344.8320464907224,0.024025056092463873,8.168145032379734e-05,1486.8611525866834
61,s36_f3,3.0,0.04605684209102305,0.05418237183520539,0.00812552974418234,457.8702098897437,2266.0601331653793,0.029892114255703522,0.00014252920593249517,1277.0435311075876
61,s36_f4,4.0,-0.7920424866923308,-0.49875873919016744,0.29328374750216335,680.5006441902408,3961.2447659712775,0.03158125685409751,0.00016727871967957373,4343.453596164782
61,s43_f3,3.0,-0.16569390527562722,-0.33923549997354746,0.17354159469792024,354.61679915566117,2355.4731528814937,0.029892114255703522,0.00014252920593249517,975.4256776397319
61,s43_f4,4.0,-0.7511820866731121,-0.8122625533348848,0.06108046666177269,679.9831371124634,4249.474776898661,0.03158125685409751,0.00016727871967957373,4557.490936751934
62,s36_f3,3.0,0.007579417488099493,-0.08010968346450112,0.08768910095260062,447.0420683556894,3112.354268085451,0.029133615247425988,1.9929476043263204e-05,1245.4749108166195
62,s36_f4,4.0,-0.15887822985517838,-0.24533704925769284,0.08645881940251446,640.5399580208314,4400.8979924322475,0.028787812398393453,5.905115695875617e-05,2838.118282683924
62,s43_f3,3.0,-0.021710236687207198,-0.0838054368651172,0.062095200177909995,357.87429156937714,3067.820835827685,0.029133615247425988,1.9929476043263204e-05,978.2661007165415
62,s43_f4,4.0,-0.1692592919272691,-0.3463365614425338,0.17707726951526467,641.6536715609806,5149.114686549877,0.028787812398393453,5.905115695875617e-05,3257.578419693437
63,s36_f3,3.0,-0.04715279852159397,-0.280942027821676,0.233789229300082,473.58934484844684,2792.7382750123716,0.025411913567064712,6.571351209945326e-05,1026.3644599592515
63,s36_f4,4.0,-0.1555490033604323,-0.10970747252144107,0.045841530838991215,591.1424359313643,3862.158332204021,0.026552039945952236,6.912543211536667e-05,2059.628988522831
63,s43_f3,3.0,-0.0857771017682073,-0.048159578025378055,0.03761752374282924,349.5598763812955,2368.0669330118635,0.025411913567064712,6.571351209945326e-05,625.7260380197174
63,s43_f4,4.0,-0.1363332759563319,-0.2669154111282559,0.130582135171924,638.2079393797175,3946.7519943083716,0.026552039945952236,6.912543211536667e-05,2317.636289642014
64,s36_f3,3.0,-0.04672730922482613,-0.29964961308840954,0.2529223038635834,492.37273895815133,2554.353788708605,0.023847903735119483,9.98268325781964e-05,962.1752911948128
64,s36_f4,4.0,0.07147311005939054,-0.06858576549349157,0.1400588755528821,628.3049446770227,3634.851967914015,0.02570635702682372,9.698041705893682e-05,2190.4384551379467
64,s43_f3,3.0,-0.09501920791731733,-0.33837399483061864,0.2433547869133013,402.2005852294506,2015.145182971386,0.023847903735119483,9.98268325781964e-05,634.6441776361568
64,s43_f4,4.0,0.06903115473953145,-0.17322303422380292,0.24225418896333437,585.0271970965264,3558.0967063326566,0.02570635702682372,9.698041705893682e-05,1972.7713577875415
65,s36_f3,3.0,-0.0011348830872768298,-0.36908400201171004,0.3679491189244332,588.9141409060087,3435.7294638369963,0.01880020097077199,4.526040297643264e-05,861.0919693817872
65,s36_f4,4.0,0.004212987104177456,-0.28400230495456746,0.2882152920587449,560.2445580558164,3218.184694582313,0.016697164410618512,2.6793949108134464e-05,632.0999115431434
65,s43_f3,3.0,-0.0015384951298848682,-0.2709906952265383,0.26945220009665344,527.8786586925656,3715.781138821608,0.01880020097077199,4.526040297643264e-05,810.955522548283
65,s43_f4,4.0,-0.0018361579375913767,-0.06444112108800618,0.0626049631504148,524.6880959296257,3042.8451663719006,0.016697164410618512,2.6793949108134464e-05,544.2638837549437
66,s36_f3,3.0,-0.06551854037330238,-0.32549451619233766,0.2599759758190353,503.8510149569972,2610.1084662189983,0.02146153634234133,7.988554549275041e-05,798.5231848826752
66,s36_f4,4.0,-0.1050772527695143,-0.0392732373277859,0.0658040154417284,570.6068963739841,2745.7343042813654,0.020364587185129884,5.5092854472527016e-05,917.8049092396532
66,s43_f3,3.0,-0.10407717957350625,-0.3336180129269392,0.22954083335343295,410.68344268221347,2597.8706402064313,0.02146153634234133,7.988554549275041e-05,629.6297913191029
66,s43_f4,4.0,-0.15092922064856856,-0.04785951116372432,0.10306970948484424,548.4182715500507,2795.9503626157634,0.020364587185129884,5.5092854472527016e-05,881.7088326671278
67,s36_f3,3.0,-0.023973577183972583,-0.041511868169912244,0.01753829098593966,499.10174168213604,2856.5918204487657,0.024218906977247216,6.614250142821878e-05,999.4101757906096
67,s36_f4,4.0,-0.1767034710061539,-0.23935222426672495,0.06264875326057104,652.7635750364939,3639.9769360795417,0.024551381163415573,5.9334781854502376e-05,1881.0041278396868
67,s43_f3,3.0,-0.04258540465442451,-0.11118271152631859,0.06859730687189408,449.6580845120045,2738.513533213202,0.024218906977247216,6.614250142821878e-05,863.6650113337583
67,s43_f4,4.0,-0.14545271695669454,-0.5562379161664329,0.4107851992097384,606.1638628341487,4101.789953186756,0.024551381163415573,5.9334781854502376e-05,1910.974517913101
68,s36_f3,3.0,-0.062050162655537144,-0.012974241915893785,0.049075920739643356,477.36162442567485,2298.4113406378933,0.028192503380651646,0.00013043994289595832,1200.996895938481
68,s36_f4,4.0,-0.17915003107222988,-0.37947411257556085,0.20032408150333098,625.0232824371284,3615.6106999899516,0.02541441762134662,0.00011950909069707536,2283.9260472262354
68,s43_f3,3.0,-0.06243505260244603,-0.0542190247781181,0.008216027824327926,348.627618364945,2013.3533032194855,0.028192503380651646,0.00013043994289595832,743.6473972584134
68,s43_f4,4.0,-0.27914961722071796,-0.5084180812919243,0.22926846407120638,585.2899937137769,3394.1837942693514,0.02541441762134662,0.00011950909069707536,2026.0862089462971
69,s36_f3,3.0,0.00029510487938252527,-0.24480373905890546,0.24509884393828799,532.5158278382762,3586.2162686327674,0.020276510544087262,5.225549765613998e-05,927.2186121763468
69,s36_f4,4.0,0.024462538423428798,-0.3013696240852579,0.32583216250868674,575.7314699240964,3575.8626199630685,0.019796768453999185,2.9211436841975088e-05,976.6243057314116
69,s43_f3,3.0,0.017150418113317537,-0.12093777931048742,0.13808819742380496,458.26806704877936,3445.82309856326,0.020276510544087262,5.225549765613998e-05,753.4754195859975
69,s43_f4,4.0,-0.0008971006623940628,-0.028636267920136085,0.027739167257742024,536.830361610098,3292.578509640375,0.019796768453999185,2.9211436841975088e-05,822.3625221714175
70,s36_f3,3.0,-0.010848410604045136,-0.2452251077427251,0.23437669713867998,523.4705442225488,2731.3244402401697,0.02293951980598555,7.997995905344404e-05,969.1183461222149
70,s36_f4,4.0,-0.1697632872776405,-0.7476309954174535,0.5778677081398129,576.0838443862687,3935.585477735302,0.02202766692653179,7.937946540393758e-05,1538.8159592177778
70,s43_f3,3.0,-0.11040067135476501,-0.5061142436039081,0.3957135722491431,446.2178118145019,2964.598798505146,0.02293951980598555,7.997995905344404e-05,872.1033578256399
70,s43_f4,4.0,-0.11217014555712161,-0.35422534814505885,0.24205520258793722,570.2539925447196,3221.932555701789,0.02202766692653179,7.937946540393758e-05,1308.1979093303823
71,s36_f3,3.0,0.01278479280430785,-0.035907175250007285,0.04869196805431514,472.94752602585396,2255.3548815276904,0.02931236691602179,8.378704755858704e-05,1139.6149428857516
71,s36_f4,4.0,0.00026542923833088223,-0.1506922334960658,0.1509576627343967,642.5222668252725,3859.504111352726,0.02776820298969106,0.00010656655669665202,2754.4515691268975
71,s43_f3,3.0,0.0985428152422522,-0.023035957332609443,0.12157877257486163,357.4837019954883,2675.1655045348666,0.02931236691602179,8.378704755858704e-05,956.1261268347276
71,s43_f4,4.0,-0.028560636786930917,-0.5820309214308963,0.5534702846439654,634.7748968897082,4222.64352980673,0.02776820298969106,0.00010656655669665202,2915.884606964198
72,s36_f3,3.0,-0.030595362046071745,-0.14208642000817817,0.11149105796210643,482.59623903178834,2842.989226177089,0.025771214308898047,9.879034294515147e-05,1155.1321750868756
72,s36_f4,4.0,-0.23228269838116655,-0.5326483402820823,0.30036564190091575,624.4576655047223,3870.5747714962945,0.025896707967306355,0.00010002111194657112,2345.9872500488163
72,s43_f3,3.0,-0.10274647365444992,-0.15341438602868535,0.05066791237423543,375.9563400830669,2743.234113039109,0.025771214308898047,9.879034294515147e-05,841.9591650318189
72,s43_f4,4.0,-0.27024271498077346,-0.41308783680446726,0.1428451218236938,622.3109695888631,4308.792353153254,0.025896707967306355,0.00010002111194657112,2517.713166407773
73,s36_f3,3.0,-0.15888862783796104,0.020239430971064367,0.1791280588090254,488.46733737051613,2082.781789678486,0.02803698038111216,0.00013202791730681758,1138.5910305333418
73,s36_f4,4.0,-0.31313434692536596,-0.3155780810216215,0.0024437340962555343,651.2762618639854,3677.4225029280065,0.027954291077294906,0.00014879731154941126,3074.6205167406233
73,s43_f3,3.0,-0.038307527458963035,-0.09619552712803742,0.05788799966907438,375.22079665853994,2095.979008276922,0.02803698038111216,0.00013202791730681758,834.9726617617605
73,s43_f4,4.0,-0.255915739501077,-0.7198077471025934,0.46389200760151644,612.6289731263756,3869.8850949049643,0.027954291077294906,0.00014879731154941126,2943.6297940636855
74,s36_f3,3.0,0.0009027311411092259,-0.1665249311228983,0.16742766226400752,540.7926923059441,2613.6944551694874,0.019524742041843943,6.0006242797575564e-05,690.6640357330187
74,s36_f4,4.0,-0.15134602942726183,-0.27466056666482863,0.1233145372375668,558.3944298127024,3142.794266076294,0.02007788839028572,6.320611916425502e-05,1002.5160600035645
74,s43_f3,3.0,0.013155623875911935,-0.33148559916692855,0.3446412230428405,457.41456164160377,3095.316667418487,0.019524742041843943,6.0006242797575564e-05,663.3948333404982
74,s43_f4,4.0,-0.10084601130639274,-0.0801560870834093,0.02068992422298345,550.5619080884035,2755.771268154867,0.02007788839028572,6.320611916425502e-05,891.9236478913174
75,s36_f3,3.0,-0.01124672131380878,-0.1417136634864844,0.13046694217267563,518.3194839289927,2954.251594495789,0.03766250997482183,7.08766314061478e-05,2482.7980685393595
75,s36_f4,4.0,0.05547247110522441,-0.4353897427414971,0.4908622138467215,783.951659646797,4189.360791153422,0.03352279132141611,3.665881563099071e-05,4267.776257896836
75,s43_f3,3.0,-0.05958845655050321,-0.08799553523919526,0.02840707868869205,423.88144530390827,2904.7958900104204,0.03766250997482183,7.08766314061478e-05,1950.8514395042962
75,s43_f4,4.0,-0.043667073230626866,-0.37993399940656936,0.3362669261759425,855.0753733623916,4785.532782707085,0.03352279132141611,3.665881563099071e-05,5280.919937183907
76,s36_f3,3.0,-0.005225388989836487,-0.27077966498114603,0.26555427599130954,499.1370456198693,3578.794587542276,0.024127902889274945,6.536189809622673e-05,1220.9392184611936
76,s36_f4,4.0,-0.0592148256239045,-0.3833954727563532,0.3241806471324487,597.3157558951093,4859.867565768651,0.02551309134974209,7.423316207146156e-05,2392.9519017524676
76,s43_f3,3.0,-0.003728518123340703,0.0152257695527557,0.018954287676096405,394.67686592148164,2591.260283936554,0.024127902889274945,6.536189809622673e-05,703.0498021418313
76,s43_f4,4.0,-0.03947059992800182,-0.2419390162787432,0.20246841635074136,573.3325259902863,4314.61694657885,0.02551309134974209,7.423316207146156e-05,2069.5606887179492
77,s36_f3,3.0,-0.20261621571544014,-0.010578297952784532,0.1920379177626556,469.0611698782242,2000.4490728531553,0.033384802701060624,0.0001889515544408482,1569.7506978356253
77,s36_f4,4.0,-0.6312533734365544,-0.3222190961582927,0.3090342772782617,712.9382765593808,3566.7193927561148,0.030506768576535368,0.0001732471339692728,4157.6569400970475
77,s43_f3,3.0,-0.1981489962316716,-0.08704002439664538,0.11110897183502622,382.1581436294746,1851.8619100801566,0.033384802701060624,0.0001889515544408482,1149.782982485736
77,s43_f4,4.0,-0.6289932309214641,-0.6033620777006843,0.0256311532207798,729.1193791757707,4081.4423252162233,0.030506768576535368,0.0001732471339692728,4669.153860853732
78,s36_f3,3.0,-0.028884186476089355,0.027958821125876887,0.05684300760196624,490.2641733356956,2002.0174153868497,0.02429686046508282,6.729143624829978e-05,736.6150143141581
78,s36_f4,4.0,-0.21487747919609224,-0.32402230495490203,0.1091448257588098,569.6909913722444,3199.195780763053,0.023493690769091694,8.800959740472576e-05,1487.2384566591084
78,s43_f3,3.0,0.020834382256133915,0.0008242946088818596,0.020010087647252053,380.71263703441,2207.931345603091,0.02429686046508282,6.729143624829978e-05,600.3633950965962
78,s43_f4,4.0,-0.13543958736246337,-0.5026342271745656,0.36719463981210226,601.0989043218334,3802.0695811357637,0.023493690769091694,8.800959740472576e-05,1807.9701619269904
